state,district,month,demo_age_5_17,demo_age_17_,dataset
Odisha,Debagarh,2025-10,21,169,demographic
Odisha,Debagarh,2025-11,21,151,demographic
Odisha,Debagarh,2025-12,13,179,demographic
Odisha,Dhenkanal,2025-01,1002,6066,demographic
Odisha,Dhenkanal,2025-02,42,264,demographic
Odisha,Dhenkanal,2025-03,99,627,demographic
Odisha,Dhenkanal,2025-04,77,599,demographic
Odisha,Dhenkanal,2025-05,53,245,demographic
Odisha,Dhenkanal,2025-06,97,600,demographic
Odisha,Dhenkanal,2025-07,57,233,demographic
Odisha,Dhenkanal,2025-08,116,716,demographic
Odisha,Dhenkanal,2025-09,59,437,demographic
Odisha,Dhenkanal,2025-10,85,605,demographic
Odisha,Dhenkanal,2025-11,108,571,demographic
Odisha,Dhenkanal,2025-12,97,643,demographic
Odisha,Gajapati,2025-01,755,5930,demographic
Odisha,Gajapati,2025-02,50,205,demographic
Odisha,Gajapati,2025-03,86,403,demographic
Odisha,Gajapati,2025-04,69,386,demographic
Odisha,Gajapati,2025-05,34,244,demographic
Odisha,Gajapati,2025-06,68,340,demographic
Odisha,Gajapati,2025-07,32,173,demographic
Odisha,Gajapati,2025-08,55,348,demographic
Odisha,Gajapati,2025-09,43,256,demographic
Odisha,Gajapati,2025-10,92,448,demographic
Odisha,Gajapati,2025-11,69,334,demographic
Odisha,Gajapati,2025-12,60,328,demographic
Odisha,Ganjam,2025-01,2865,24795,demographic
Odisha,Ganjam,2025-02,242,1346,demographic
Odisha,Ganjam,2025-03,306,1795,demographic
Odisha,Ganjam,2025-04,236,1656,demographic
Odisha,Ganjam,2025-05,141,994,demographic
Odisha,Ganjam,2025-06,333,1714,demographic
Odisha,Ganjam,2025-07,161,864,demographic
Odisha,Ganjam,2025-08,299,1864,demographic
Odisha,Ganjam,2025-09,197,1159,demographic
Odisha,Ganjam,2025-10,320,1735,demographic
Odisha,Ganjam,2025-11,306,1594,demographic
Odisha,Ganjam,2025-12,313,1726,demographic
Odisha,Jagatsinghapur,2025-01,598,4891,demographic
Odisha,Jagatsinghapur,2025-02,36,202,demographic
Odisha,Jagatsinghapur,2025-03,58,232,demographic
Odisha,Jagatsinghapur,2025-04,52,221,demographic
Odisha,Jagatsinghapur,2025-05,21,114,demographic
Odisha,Jagatsinghapur,2025-06,62,260,demographic
Odisha,Jagatsinghapur,2025-07,44,150,demographic
Odisha,Jagatsinghapur,2025-08,61,257,demographic
Odisha,Jagatsinghapur,2025-09,45,181,demographic
Odisha,Jagatsinghapur,2025-10,69,266,demographic
Odisha,Jagatsinghapur,2025-11,65,260,demographic
Odisha,Jagatsinghapur,2025-12,74,265,demographic
Odisha,Jagatsinghpur,2025-01,3,144,demographic
Odisha,Jagatsinghpur,2025-02,3,118,demographic
Odisha,Jagatsinghpur,2025-03,14,159,demographic
Odisha,Jagatsinghpur,2025-04,1,150,demographic
Odisha,Jagatsinghpur,2025-05,1,89,demographic
Odisha,Jagatsinghpur,2025-06,5,166,demographic
Odisha,Jagatsinghpur,2025-07,4,72,demographic
Odisha,Jagatsinghpur,2025-08,7,154,demographic
Odisha,Jagatsinghpur,2025-09,3,144,demographic
Odisha,Jagatsinghpur,2025-10,8,184,demographic
Odisha,Jagatsinghpur,2025-11,6,130,demographic
Odisha,Jagatsinghpur,2025-12,7,152,demographic
Odisha,Jajapur,2025-01,748,5171,demographic
Odisha,Jajapur,2025-02,42,404,demographic
Odisha,Jajapur,2025-03,119,546,demographic
Odisha,Jajapur,2025-04,64,527,demographic
Odisha,Jajapur,2025-05,58,390,demographic
Odisha,Jajapur,2025-06,89,538,demographic
Odisha,Jajapur,2025-07,61,212,demographic
Odisha,Jajapur,2025-08,125,646,demographic
Odisha,Jajapur,2025-09,60,375,demographic
Odisha,Jajapur,2025-10,100,570,demographic
Odisha,Jajapur,2025-11,74,422,demographic
Odisha,Jajapur,2025-12,85,468,demographic
Odisha,Jajpur,2025-01,847,5531,demographic
Odisha,Jajpur,2025-02,29,263,demographic
Odisha,Jajpur,2025-03,57,315,demographic
Odisha,Jajpur,2025-04,30,213,demographic
Odisha,Jajpur,2025-05,35,271,demographic
Odisha,Jajpur,2025-06,70,345,demographic
Odisha,Jajpur,2025-07,26,191,demographic
Odisha,Jajpur,2025-08,63,334,demographic
Odisha,Jajpur,2025-09,31,237,demographic
Odisha,Jajpur,2025-10,57,360,demographic
Odisha,Jajpur,2025-11,46,298,demographic
Odisha,Jajpur,2025-12,58,374,demographic
Odisha,Jharsuguda,2025-01,402,4072,demographic
Odisha,Jharsuguda,2025-02,22,211,demographic
Odisha,Jharsuguda,2025-03,41,308,demographic
Odisha,Jharsuguda,2025-04,35,241,demographic
Odisha,Jharsuguda,2025-05,25,152,demographic
Odisha,Jharsuguda,2025-06,46,332,demographic
Odisha,Jharsuguda,2025-07,30,122,demographic
Odisha,Jharsuguda,2025-08,54,330,demographic
Odisha,Jharsuguda,2025-09,21,159,demographic
Odisha,Jharsuguda,2025-10,37,383,demographic
Odisha,Jharsuguda,2025-11,37,294,demographic
Odisha,Jharsuguda,2025-12,50,347,demographic
Odisha,Kalahandi,2025-01,1098,11301,demographic
Odisha,Kalahandi,2025-02,132,841,demographic
Odisha,Kalahandi,2025-03,155,1073,demographic
Odisha,Kalahandi,2025-04,107,893,demographic
Odisha,Kalahandi,2025-05,94,616,demographic
Odisha,Kalahandi,2025-06,139,965,demographic
Odisha,Kalahandi,2025-07,69,425,demographic
Odisha,Kalahandi,2025-08,144,1008,demographic
Odisha,Kalahandi,2025-09,102,733,demographic
Odisha,Kalahandi,2025-10,145,1008,demographic
Odisha,Kalahandi,2025-11,141,779,demographic
Odisha,Kalahandi,2025-12,164,1054,demographic
Odisha,Kandhamal,2025-01,1068,7889,demographic
Odisha,Kandhamal,2025-02,60,359,demographic
Odisha,Kandhamal,2025-03,79,522,demographic
Odisha,Kandhamal,2025-04,81,507,demographic
Odisha,Kandhamal,2025-05,43,262,demographic
Odisha,Kandhamal,2025-06,93,510,demographic
Odisha,Kandhamal,2025-07,60,187,demographic
Odisha,Kandhamal,2025-08,67,553,demographic
Odisha,Kandhamal,2025-09,59,311,demographic
Odisha,Kandhamal,2025-10,100,581,demographic
Odisha,Kandhamal,2025-11,59,377,demographic
Odisha,Kandhamal,2025-12,68,485,demographic
Odisha,Kendrapara,2025-01,1263,10320,demographic
Odisha,Kendrapara,2025-02,75,505,demographic
Odisha,Kendrapara,2025-03,158,731,demographic
Odisha,Kendrapara,2025-04,115,675,demographic
Odisha,Kendrapara,2025-05,58,438,demographic
Odisha,Kendrapara,2025-06,109,661,demographic
Odisha,Kendrapara,2025-07,54,355,demographic
Odisha,Kendrapara,2025-08,120,736,demographic
Odisha,Kendrapara,2025-09,74,573,demographic
Odisha,Kendrapara,2025-10,140,762,demographic
Odisha,Kendrapara,2025-11,131,726,demographic
Odisha,Kendrapara,2025-12,113,696,demographic
Odisha,Kendujhar,2025-01,2002,14538,demographic
Odisha,Kendujhar,2025-02,90,563,demographic
Odisha,Kendujhar,2025-03,179,1066,demographic
Odisha,Kendujhar,2025-04,119,774,demographic
Odisha,Kendujhar,2025-05,100,669,demographic
Odisha,Kendujhar,2025-06,181,1120,demographic
Odisha,Kendujhar,2025-07,95,453,demographic
Odisha,Kendujhar,2025-08,160,1099,demographic
Odisha,Kendujhar,2025-09,77,551,demographic
Odisha,Kendujhar,2025-10,162,1044,demographic
Odisha,Kendujhar,2025-11,154,958,demographic
Odisha,Kendujhar,2025-12,140,1017,demographic
Odisha,Khorda,2025-01,1559,10720,demographic
Odisha,Khorda,2025-02,83,456,demographic
Odisha,Khorda,2025-03,158,717,demographic
Odisha,Khorda,2025-04,91,526,demographic
Odisha,Khorda,2025-05,91,503,demographic
Odisha,Khorda,2025-06,143,730,demographic
Odisha,Khorda,2025-07,77,318,demographic
Odisha,Khorda,2025-08,129,674,demographic
Odisha,Khorda,2025-09,71,381,demographic
Odisha,Khorda,2025-10,123,630,demographic
Odisha,Khorda,2025-11,132,628,demographic
Odisha,Khorda,2025-12,146,665,demographic
Odisha,Khordha,2025-01,9,102,demographic
Odisha,Khordha,2025-02,4,86,demographic
Odisha,Khordha,2025-03,7,156,demographic
Odisha,Khordha,2025-04,7,155,demographic
Odisha,Khordha,2025-05,2,93,demographic
Odisha,Khordha,2025-06,2,145,demographic
Odisha,Khordha,2025-07,6,78,demographic
Odisha,Khordha,2025-08,4,146,demographic
Odisha,Khordha,2025-09,3,89,demographic
Odisha,Khordha,2025-10,5,174,demographic
Odisha,Khordha,2025-11,8,179,demographic
Odisha,Khordha,2025-12,8,151,demographic
Odisha,Koraput,2025-01,797,9100,demographic
Odisha,Koraput,2025-02,92,574,demographic
Odisha,Koraput,2025-03,186,1005,demographic
Odisha,Koraput,2025-04,136,902,demographic
Odisha,Koraput,2025-05,55,427,demographic
Odisha,Koraput,2025-06,139,916,demographic
Odisha,Koraput,2025-07,55,319,demographic
Odisha,Koraput,2025-08,140,954,demographic
Odisha,Koraput,2025-09,93,651,demographic
Odisha,Koraput,2025-10,148,937,demographic
Odisha,Koraput,2025-11,115,712,demographic
Odisha,Koraput,2025-12,102,808,demographic
Odisha,Malkangiri,2025-01,769,6320,demographic
Odisha,Malkangiri,2025-02,47,276,demographic
Odisha,Malkangiri,2025-03,87,455,demographic
Odisha,Malkangiri,2025-04,66,325,demographic
Odisha,Malkangiri,2025-05,67,341,demographic
Odisha,Malkangiri,2025-06,66,287,demographic
Odisha,Malkangiri,2025-07,53,232,demographic
Odisha,Malkangiri,2025-08,60,318,demographic
Odisha,Malkangiri,2025-09,41,181,demographic
Odisha,Malkangiri,2025-10,76,342,demographic
Odisha,Malkangiri,2025-11,59,238,demographic
Odisha,Malkangiri,2025-12,64,337,demographic
Odisha,Mayurbhanj,2025-01,2384,19125,demographic
Odisha,Mayurbhanj,2025-02,143,943,demographic
Odisha,Mayurbhanj,2025-03,278,1518,demographic
Odisha,Mayurbhanj,2025-04,237,1328,demographic
Odisha,Mayurbhanj,2025-05,185,825,demographic
Odisha,Mayurbhanj,2025-06,227,1410,demographic
Odisha,Mayurbhanj,2025-07,128,638,demographic
Odisha,Mayurbhanj,2025-08,233,1532,demographic
Odisha,Mayurbhanj,2025-09,134,919,demographic
Odisha,Mayurbhanj,2025-10,254,1449,demographic
Odisha,Mayurbhanj,2025-11,213,1209,demographic
Odisha,Mayurbhanj,2025-12,197,1297,demographic
Odisha,Nabarangapur,2025-01,722,10588,demographic
Odisha,Nabarangapur,2025-02,85,616,demographic
Odisha,Nabarangapur,2025-03,149,912,demographic
Odisha,Nabarangapur,2025-04,126,899,demographic
Odisha,Nabarangapur,2025-05,72,544,demographic
Odisha,Nabarangapur,2025-06,120,804,demographic
Odisha,Nabarangapur,2025-07,36,300,demographic
Odisha,Nabarangapur,2025-08,104,823,demographic
Odisha,Nabarangapur,2025-09,78,626,demographic
Odisha,Nabarangapur,2025-10,125,931,demographic
Odisha,Nabarangapur,2025-11,74,586,demographic
Odisha,Nabarangapur,2025-12,113,903,demographic
Odisha,Nayagarh,2025-01,864,5913,demographic
Odisha,Nayagarh,2025-02,48,309,demographic
Odisha,Nayagarh,2025-03,100,440,demographic
Odisha,Nayagarh,2025-04,56,404,demographic
Odisha,Nayagarh,2025-05,45,231,demographic
Odisha,Nayagarh,2025-06,83,406,demographic
Odisha,Nayagarh,2025-07,41,150,demographic
Odisha,Nayagarh,2025-08,78,356,demographic
Odisha,Nayagarh,2025-09,31,226,demographic
Odisha,Nayagarh,2025-10,67,445,demographic
Odisha,Nayagarh,2025-11,60,341,demographic
Odisha,Nayagarh,2025-12,58,375,demographic
Odisha,Nuapada,2025-01,337,3452,demographic
Odisha,Nuapada,2025-02,35,255,demographic
Odisha,Nuapada,2025-03,67,369,demographic
Odisha,Nuapada,2025-04,63,312,demographic
Odisha,Nuapada,2025-05,47,296,demographic
Odisha,Nuapada,2025-06,57,350,demographic
Odisha,Nuapada,2025-07,20,116,demographic
Odisha,Nuapada,2025-08,66,445,demographic
Odisha,Nuapada,2025-09,36,234,demographic
Odisha,Nuapada,2025-10,49,312,demographic
Odisha,Nuapada,2025-11,46,317,demographic
Odisha,Nuapada,2025-12,65,403,demographic
Odisha,Puri,2025-01,730,7013,demographic
Odisha,Puri,2025-02,95,623,demographic
Odisha,Puri,2025-03,120,669,demographic
Odisha,Puri,2025-04,89,657,demographic
Odisha,Puri,2025-05,54,391,demographic
Odisha,Puri,2025-06,88,616,demographic
Odisha,Puri,2025-07,60,245,demographic
Odisha,Puri,2025-08,90,666,demographic
Odisha,Puri,2025-09,73,458,demographic
Odisha,Puri,2025-10,104,614,demographic
Odisha,Puri,2025-11,100,650,demographic
Odisha,Puri,2025-12,94,729,demographic
Odisha,Rayagada,2025-01,880,7141,demographic
Odisha,Rayagada,2025-02,81,579,demographic
Odisha,Rayagada,2025-03,129,686,demographic
Odisha,Rayagada,2025-04,128,715,demographic
Odisha,Rayagada,2025-05,75,420,demographic
Odisha,Rayagada,2025-06,85,616,demographic
Odisha,Rayagada,2025-07,33,210,demographic
Odisha,Rayagada,2025-08,103,679,demographic
Odisha,Rayagada,2025-09,54,469,demographic
Odisha,Rayagada,2025-10,83,634,demographic
Odisha,Rayagada,2025-11,99,510,demographic
Odisha,Rayagada,2025-12,88,546,demographic
Odisha,Sambalpur,2025-01,992,7505,demographic
Odisha,Sambalpur,2025-02,72,464,demographic
Odisha,Sambalpur,2025-03,98,597,demographic
Odisha,Sambalpur,2025-04,83,605,demographic
Odisha,Sambalpur,2025-05,45,320,demographic
Odisha,Sambalpur,2025-06,66,580,demographic
Odisha,Sambalpur,2025-07,38,220,demographic
Odisha,Sambalpur,2025-08,74,703,demographic
Odisha,Sambalpur,2025-09,45,365,demographic
Odisha,Sambalpur,2025-10,88,647,demographic
Odisha,Sambalpur,2025-11,81,643,demographic
Odisha,Sambalpur,2025-12,92,743,demographic
Odisha,Sonapur,2025-01,372,3120,demographic
Odisha,Sonapur,2025-02,55,228,demographic
Odisha,Sonapur,2025-03,58,261,demographic
Odisha,Sonapur,2025-04,55,204,demographic
Odisha,Sonapur,2025-05,34,158,demographic
Odisha,Sonapur,2025-06,38,197,demographic
Odisha,Sonapur,2025-07,30,91,demographic
Odisha,Sonapur,2025-08,49,237,demographic
Odisha,Sonapur,2025-09,23,89,demographic
Odisha,Sonapur,2025-10,45,206,demographic
Odisha,Sonapur,2025-11,55,179,demographic
Odisha,Sonapur,2025-12,32,172,demographic
Odisha,Subarnapur,2025-01,56,768,demographic
Odisha,Subarnapur,2025-02,2,102,demographic
Odisha,Subarnapur,2025-03,9,80,demographic
Odisha,Subarnapur,2025-04,7,82,demographic
Odisha,Subarnapur,2025-05,8,58,demographic
Odisha,Subarnapur,2025-06,6,93,demographic
Odisha,Subarnapur,2025-07,4,31,demographic
Odisha,Subarnapur,2025-08,3,109,demographic
Odisha,Subarnapur,2025-09,2,56,demographic
Odisha,Subarnapur,2025-10,10,91,demographic
Odisha,Subarnapur,2025-11,7,107,demographic
Odisha,Subarnapur,2025-12,5,76,demographic
Odisha,Sundargarh,2025-01,48,399,demographic
Odisha,Sundargarh,2025-02,17,223,demographic
Odisha,Sundargarh,2025-03,12,200,demographic
Odisha,Sundargarh,2025-04,15,209,demographic
Odisha,Sundargarh,2025-05,4,119,demographic
Odisha,Sundargarh,2025-06,8,209,demographic
Odisha,Sundargarh,2025-07,8,72,demographic
Odisha,Sundargarh,2025-08,12,267,demographic
Odisha,Sundargarh,2025-09,3,157,demographic
Odisha,Sundargarh,2025-10,11,207,demographic
Odisha,Sundargarh,2025-11,15,221,demographic
Odisha,Sundargarh,2025-12,6,223,demographic
Odisha,Sundergarh,2025-01,1576,11867,demographic
Odisha,Sundergarh,2025-02,91,596,demographic
Odisha,Sundergarh,2025-03,128,779,demographic
Odisha,Sundergarh,2025-04,85,648,demographic
Odisha,Sundergarh,2025-05,71,445,demographic
Odisha,Sundergarh,2025-06,99,738,demographic
Odisha,Sundergarh,2025-07,47,297,demographic
Odisha,Sundergarh,2025-08,142,806,demographic
Odisha,Sundergarh,2025-09,49,434,demographic
Odisha,Sundergarh,2025-10,114,722,demographic
Odisha,Sundergarh,2025-11,105,714,demographic
Odisha,Sundergarh,2025-12,101,791,demographic
Orissa,Angul,2025-04,0,2,demographic
Orissa,Angul,2025-10,0,1,demographic
Orissa,Anugul,2025-01,1,2,demographic
Orissa,Anugul,2025-02,0,7,demographic
Orissa,Anugul,2025-03,0,5,demographic
Orissa,Anugul,2025-04,0,9,demographic
Orissa,Anugul,2025-05,1,4,demographic
Orissa,Anugul,2025-06,1,6,demographic
Orissa,Anugul,2025-07,2,0,demographic
Orissa,Anugul,2025-08,0,6,demographic
Orissa,Anugul,2025-09,2,5,demographic
Orissa,Anugul,2025-10,0,9,demographic
Orissa,Anugul,2025-11,1,6,demographic
Orissa,Anugul,2025-12,0,7,demographic
Orissa,Balangir,2025-01,7,137,demographic
Orissa,Balangir,2025-02,13,158,demographic
Orissa,Balangir,2025-03,7,152,demographic
Orissa,Balangir,2025-04,9,172,demographic
Orissa,Balangir,2025-05,2,109,demographic
Orissa,Balangir,2025-06,9,149,demographic
Orissa,Balangir,2025-07,2,53,demographic
Orissa,Balangir,2025-08,4,179,demographic
Orissa,Balangir,2025-09,5,105,demographic
Orissa,Balangir,2025-10,8,153,demographic
Orissa,Balangir,2025-11,8,129,demographic
Orissa,Balangir,2025-12,9,158,demographic
Orissa,Baleshwar,2025-01,7,48,demographic
Orissa,Baleshwar,2025-02,5,49,demographic
Orissa,Baleshwar,2025-03,9,59,demographic
Orissa,Baleshwar,2025-04,8,59,demographic
Orissa,Baleshwar,2025-05,6,26,demographic
Orissa,Baleshwar,2025-06,8,48,demographic
Orissa,Baleshwar,2025-07,6,19,demographic
Orissa,Baleshwar,2025-08,10,66,demographic
Orissa,Baleshwar,2025-09,3,43,demographic
Orissa,Baleshwar,2025-10,10,50,demographic
Orissa,Baleshwar,2025-11,11,70,demographic
Orissa,Baleshwar,2025-12,6,67,demographic
Orissa,Baleswar,2025-02,0,1,demographic
Orissa,Baleswar,2025-11,0,1,demographic
Orissa,Bargarh,2025-01,2,20,demographic
Orissa,Bargarh,2025-02,1,26,demographic
Orissa,Bargarh,2025-03,3,23,demographic
Orissa,Bargarh,2025-04,0,27,demographic
Orissa,Bargarh,2025-05,0,12,demographic
Orissa,Bargarh,2025-06,1,25,demographic
Orissa,Bargarh,2025-07,1,7,demographic
Orissa,Bargarh,2025-08,3,37,demographic
Orissa,Bargarh,2025-09,0,9,demographic
Orissa,Bargarh,2025-10,2,30,demographic
Orissa,Bargarh,2025-11,4,23,demographic
Orissa,Bargarh,2025-12,1,21,demographic
Orissa,Bhadrak,2025-01,12,77,demographic
Orissa,Bhadrak,2025-02,9,89,demographic
Orissa,Bhadrak,2025-03,8,96,demographic
Orissa,Bhadrak,2025-04,6,103,demographic
Orissa,Bhadrak,2025-05,4,40,demographic
Orissa,Bhadrak,2025-06,8,80,demographic
Orissa,Bhadrak,2025-07,5,42,demographic
Orissa,Bhadrak,2025-08,11,83,demographic
Orissa,Bhadrak,2025-09,4,49,demographic
Orissa,Bhadrak,2025-10,11,80,demographic
Orissa,Bhadrak,2025-11,6,77,demographic
Orissa,Bhadrak,2025-12,11,75,demographic
Orissa,Cuttack,2025-01,4,39,demographic
Orissa,Cuttack,2025-02,2,75,demographic
Orissa,Cuttack,2025-03,2,63,demographic
Orissa,Cuttack,2025-04,1,71,demographic
Orissa,Cuttack,2025-05,0,40,demographic
Orissa,Cuttack,2025-06,5,63,demographic
Orissa,Cuttack,2025-07,1,22,demographic
Orissa,Cuttack,2025-08,4,68,demographic
Orissa,Cuttack,2025-09,0,37,demographic
Orissa,Cuttack,2025-10,1,66,demographic
Orissa,Cuttack,2025-11,3,60,demographic
Orissa,Cuttack,2025-12,2,63,demographic
Orissa,Debagarh,2025-06,0,1,demographic
Orissa,Debagarh,2025-10,0,1,demographic
Orissa,Dhenkanal,2025-01,1,20,demographic
Orissa,Dhenkanal,2025-02,1,16,demographic
Orissa,Dhenkanal,2025-03,1,23,demographic
Orissa,Dhenkanal,2025-04,1,27,demographic
Orissa,Dhenkanal,2025-05,2,14,demographic
Orissa,Dhenkanal,2025-06,3,17,demographic
Orissa,Dhenkanal,2025-07,1,7,demographic
Orissa,Dhenkanal,2025-08,1,22,demographic
Orissa,Dhenkanal,2025-09,0,11,demographic
Orissa,Dhenkanal,2025-10,2,27,demographic
Orissa,Dhenkanal,2025-11,0,17,demographic
Orissa,Dhenkanal,2025-12,3,25,demographic
Orissa,Gajapati,2025-01,0,3,demographic
Orissa,Gajapati,2025-02,0,1,demographic
Orissa,Gajapati,2025-03,0,6,demographic
Orissa,Gajapati,2025-04,0,2,demographic
Orissa,Gajapati,2025-06,0,4,demographic
Orissa,Gajapati,2025-09,0,2,demographic
Orissa,Gajapati,2025-10,0,4,demographic
Orissa,Gajapati,2025-11,0,3,demographic
Orissa,Gajapati,2025-12,0,2,demographic
Orissa,Ganjam,2025-01,9,117,demographic
Orissa,Ganjam,2025-02,9,140,demographic
Orissa,Ganjam,2025-03,18,127,demographic
Orissa,Ganjam,2025-04,8,192,demographic
Orissa,Ganjam,2025-05,5,73,demographic
Orissa,Ganjam,2025-06,14,129,demographic
Orissa,Ganjam,2025-07,9,42,demographic
Orissa,Ganjam,2025-08,15,171,demographic
Orissa,Ganjam,2025-09,4,66,demographic
Orissa,Ganjam,2025-10,2,136,demographic
Orissa,Ganjam,2025-11,12,112,demographic
Orissa,Ganjam,2025-12,13,141,demographic
Orissa,Jagatsinghapur,2025-01,0,1,demographic
Orissa,Jagatsinghapur,2025-02,0,2,demographic
Orissa,Jagatsinghapur,2025-03,0,4,demographic
Orissa,Jagatsinghapur,2025-04,0,6,demographic
Orissa,Jagatsinghapur,2025-05,0,1,demographic
Orissa,Jagatsinghapur,2025-06,0,7,demographic
Orissa,Jagatsinghapur,2025-07,0,1,demographic
Orissa,Jagatsinghapur,2025-08,1,1,demographic
Orissa,Jagatsinghapur,2025-09,0,1,demographic
Orissa,Jagatsinghapur,2025-10,0,2,demographic
Orissa,Jagatsinghapur,2025-11,0,2,demographic
Orissa,Jagatsinghapur,2025-12,0,2,demographic
Orissa,Jajapur,2025-01,2,6,demographic
Orissa,Jajapur,2025-02,4,10,demographic
Orissa,Jajapur,2025-03,3,13,demographic
Orissa,Jajapur,2025-04,2,20,demographic
Orissa,Jajapur,2025-05,1,16,demographic
Orissa,Jajapur,2025-06,1,14,demographic
Orissa,Jajapur,2025-07,3,15,demographic
Orissa,Jajapur,2025-08,3,20,demographic
Orissa,Jajapur,2025-09,0,4,demographic
Orissa,Jajapur,2025-10,2,8,demographic
Orissa,Jajapur,2025-11,2,14,demographic
Orissa,Jajapur,2025-12,1,12,demographic
Orissa,Jajapur *,2025-07,0,1,demographic
Orissa,Jharsuguda,2025-01,0,1,demographic
Orissa,Jharsuguda,2025-02,1,2,demographic
Orissa,Jharsuguda,2025-03,0,6,demographic
Orissa,Jharsuguda,2025-04,0,4,demographic
Orissa,Jharsuguda,2025-05,1,4,demographic
Orissa,Jharsuguda,2025-06,0,2,demographic
Orissa,Jharsuguda,2025-07,0,1,demographic
Orissa,Jharsuguda,2025-08,0,6,demographic
Orissa,Jharsuguda,2025-10,0,5,demographic
Orissa,Jharsuguda,2025-11,1,3,demographic
Orissa,Jharsuguda,2025-12,0,6,demographic
Orissa,Kalahandi,2025-04,0,2,demographic
Orissa,Kalahandi,2025-06,0,1,demographic
Orissa,Kalahandi,2025-09,0,1,demographic
Orissa,Kalahandi,2025-10,0,1,demographic
Orissa,Kalahandi,2025-12,0,1,demographic
Orissa,Kandhamal,2025-01,1,7,demographic
Orissa,Kandhamal,2025-02,0,6,demographic
Orissa,Kandhamal,2025-03,0,10,demographic
