state,district,month,bio_age_5_17,bio_age_17_
Mizoram,Kolasib,2025-12,33,19
Mizoram,Lawngtlai,2025-01,6777,3460
Mizoram,Lawngtlai,2025-02,111,23
Mizoram,Lawngtlai,2025-03,71,38
Mizoram,Lawngtlai,2025-04,61,19
Mizoram,Lawngtlai,2025-05,60,18
Mizoram,Lawngtlai,2025-06,103,40
Mizoram,Lawngtlai,2025-07,19,21
Mizoram,Lawngtlai,2025-08,44,40
Mizoram,Lawngtlai,2025-09,106,34
Mizoram,Lawngtlai,2025-10,85,38
Mizoram,Lawngtlai,2025-11,112,48
Mizoram,Lawngtlai,2025-12,134,60
Mizoram,Lunglei,2025-01,9337,4384
Mizoram,Lunglei,2025-02,33,20
Mizoram,Lunglei,2025-03,36,28
Mizoram,Lunglei,2025-04,39,39
Mizoram,Lunglei,2025-05,19,12
Mizoram,Lunglei,2025-06,11,13
Mizoram,Lunglei,2025-07,14,13
Mizoram,Lunglei,2025-08,26,28
Mizoram,Lunglei,2025-09,20,19
Mizoram,Lunglei,2025-10,31,27
Mizoram,Lunglei,2025-11,23,37
Mizoram,Lunglei,2025-12,57,36
Mizoram,Mamit,2025-01,7879,1575
Mizoram,Mamit,2025-02,28,16
Mizoram,Mamit,2025-03,59,18
Mizoram,Mamit,2025-04,69,16
Mizoram,Mamit,2025-05,26,4
Mizoram,Mamit,2025-06,18,6
Mizoram,Mamit,2025-07,11,7
Mizoram,Mamit,2025-08,37,17
Mizoram,Mamit,2025-09,21,8
Mizoram,Mamit,2025-10,22,8
Mizoram,Mamit,2025-11,18,18
Mizoram,Mamit,2025-12,21,5
Mizoram,Mammit,2025-01,1532,931
Mizoram,Mammit,2025-02,8,4
Mizoram,Mammit,2025-03,3,8
Mizoram,Mammit,2025-04,17,3
Mizoram,Mammit,2025-05,10,4
Mizoram,Mammit,2025-06,9,1
Mizoram,Mammit,2025-07,1,4
Mizoram,Mammit,2025-08,7,5
Mizoram,Mammit,2025-09,7,3
Mizoram,Mammit,2025-10,6,5
Mizoram,Mammit,2025-11,3,9
Mizoram,Mammit,2025-12,5,9
Mizoram,Saiha,2025-01,3892,973
Mizoram,Saiha,2025-02,13,16
Mizoram,Saiha,2025-03,31,13
Mizoram,Saiha,2025-04,26,17
Mizoram,Saiha,2025-05,12,13
Mizoram,Saiha,2025-06,12,4
Mizoram,Saiha,2025-07,9,7
Mizoram,Saiha,2025-08,32,10
Mizoram,Saiha,2025-09,52,11
Mizoram,Saiha,2025-10,16,8
Mizoram,Saiha,2025-11,20,7
Mizoram,Saiha,2025-12,20,9
Mizoram,Saitual,2025-01,24,29
Mizoram,Saitual,2025-02,1,1
Mizoram,Saitual,2025-03,0,1
Mizoram,Saitual,2025-04,1,1
Mizoram,Saitual,2025-05,2,1
Mizoram,Saitual,2025-06,0,1
Mizoram,Saitual,2025-08,2,0
Mizoram,Saitual,2025-09,0,1
Mizoram,Saitual,2025-12,1,0
Mizoram,Serchhip,2025-01,4308,2096
Mizoram,Serchhip,2025-02,35,63
Mizoram,Serchhip,2025-03,26,35
Mizoram,Serchhip,2025-04,66,61
Mizoram,Serchhip,2025-05,6,30
Mizoram,Serchhip,2025-06,10,19
Mizoram,Serchhip,2025-07,27,10
Mizoram,Serchhip,2025-08,31,17
Mizoram,Serchhip,2025-09,20,25
Mizoram,Serchhip,2025-10,15,15
Mizoram,Serchhip,2025-11,21,15
Mizoram,Serchhip,2025-12,14,14
Nagaland,Chumukedima,2025-01,137,337
Nagaland,Chumukedima,2025-02,7,2
Nagaland,Chumukedima,2025-03,12,4
Nagaland,Chumukedima,2025-04,6,4
Nagaland,Chumukedima,2025-05,8,9
Nagaland,Chumukedima,2025-06,5,3
Nagaland,Chumukedima,2025-07,4,2
Nagaland,Chumukedima,2025-08,7,3
Nagaland,Chumukedima,2025-09,7,0
Nagaland,Chumukedima,2025-10,8,4
Nagaland,Chumukedima,2025-11,3,4
Nagaland,Chumukedima,2025-12,2,5
Nagaland,Dimapur,2025-01,3914,10861
Nagaland,Dimapur,2025-02,290,187
Nagaland,Dimapur,2025-03,367,276
Nagaland,Dimapur,2025-04,161,131
Nagaland,Dimapur,2025-05,306,203
Nagaland,Dimapur,2025-06,378,211
Nagaland,Dimapur,2025-07,173,83
Nagaland,Dimapur,2025-08,458,216
Nagaland,Dimapur,2025-09,293,203
Nagaland,Dimapur,2025-10,195,227
Nagaland,Dimapur,2025-11,253,266
Nagaland,Dimapur,2025-12,255,301
Nagaland,Kiphire,2025-01,857,2050
Nagaland,Kiphire,2025-02,14,22
Nagaland,Kiphire,2025-03,20,32
Nagaland,Kiphire,2025-04,21,10
Nagaland,Kiphire,2025-05,17,27
Nagaland,Kiphire,2025-06,22,15
Nagaland,Kiphire,2025-07,5,15
Nagaland,Kiphire,2025-08,23,36
Nagaland,Kiphire,2025-09,18,24
Nagaland,Kiphire,2025-10,8,34
Nagaland,Kiphire,2025-11,20,37
Nagaland,Kiphire,2025-12,13,30
Nagaland,Kohima,2025-01,1544,7767
Nagaland,Kohima,2025-02,35,119
Nagaland,Kohima,2025-03,47,118
Nagaland,Kohima,2025-04,55,86
Nagaland,Kohima,2025-05,65,129
Nagaland,Kohima,2025-06,40,65
Nagaland,Kohima,2025-07,12,63
Nagaland,Kohima,2025-08,36,139
Nagaland,Kohima,2025-09,38,120
Nagaland,Kohima,2025-10,49,147
Nagaland,Kohima,2025-11,172,140
Nagaland,Kohima,2025-12,126,195
Nagaland,Longleng,2025-01,429,1665
Nagaland,Longleng,2025-02,9,23
Nagaland,Longleng,2025-03,9,12
Nagaland,Longleng,2025-04,2,6
Nagaland,Longleng,2025-05,15,17
Nagaland,Longleng,2025-06,10,11
Nagaland,Longleng,2025-07,1,10
Nagaland,Longleng,2025-08,13,21
Nagaland,Longleng,2025-09,9,13
Nagaland,Longleng,2025-10,5,19
Nagaland,Longleng,2025-11,6,9
Nagaland,Longleng,2025-12,7,22
Nagaland,Meluri,2025-01,4,20
Nagaland,Meluri,2025-02,2,7
Nagaland,Meluri,2025-03,5,16
Nagaland,Meluri,2025-04,3,12
Nagaland,Meluri,2025-05,4,21
Nagaland,Meluri,2025-06,2,33
Nagaland,Meluri,2025-07,8,47
Nagaland,Meluri,2025-08,10,77
Nagaland,Meluri,2025-09,7,59
Nagaland,Meluri,2025-10,15,52
Nagaland,Meluri,2025-11,40,74
Nagaland,Meluri,2025-12,12,49
Nagaland,Mokokchung,2025-01,956,4393
Nagaland,Mokokchung,2025-02,36,93
Nagaland,Mokokchung,2025-03,50,88
Nagaland,Mokokchung,2025-04,27,55
Nagaland,Mokokchung,2025-05,20,38
Nagaland,Mokokchung,2025-06,40,64
Nagaland,Mokokchung,2025-07,28,29
Nagaland,Mokokchung,2025-08,43,53
Nagaland,Mokokchung,2025-09,39,99
Nagaland,Mokokchung,2025-10,30,69
Nagaland,Mokokchung,2025-11,42,75
Nagaland,Mokokchung,2025-12,28,117
Nagaland,Mon,2025-01,2481,6235
Nagaland,Mon,2025-02,57,122
Nagaland,Mon,2025-03,32,111
Nagaland,Mon,2025-04,44,51
Nagaland,Mon,2025-05,99,69
Nagaland,Mon,2025-06,92,83
Nagaland,Mon,2025-07,201,69
Nagaland,Mon,2025-08,244,122
Nagaland,Mon,2025-09,102,105
Nagaland,Mon,2025-10,82,95
Nagaland,Mon,2025-11,151,114
Nagaland,Mon,2025-12,127,128
Nagaland,Niuland,2025-01,53,141
Nagaland,Niuland,2025-02,5,1
Nagaland,Niuland,2025-03,1,2
Nagaland,Niuland,2025-04,1,2
Nagaland,Niuland,2025-05,0,1
Nagaland,Niuland,2025-06,7,0
Nagaland,Niuland,2025-07,4,1
Nagaland,Niuland,2025-08,2,0
Nagaland,Niuland,2025-09,5,1
Nagaland,Niuland,2025-10,1,0
Nagaland,Niuland,2025-11,1,1
Nagaland,Niuland,2025-12,0,1
Nagaland,Noklak,2025-01,129,374
Nagaland,Noklak,2025-02,4,5
Nagaland,Noklak,2025-03,3,7
Nagaland,Noklak,2025-04,3,7
Nagaland,Noklak,2025-05,4,7
Nagaland,Noklak,2025-06,8,2
Nagaland,Noklak,2025-07,2,6
Nagaland,Noklak,2025-08,1,5
Nagaland,Noklak,2025-09,2,7
Nagaland,Noklak,2025-10,0,4
Nagaland,Noklak,2025-11,2,6
Nagaland,Noklak,2025-12,3,2
Nagaland,Peren,2025-01,1011,2080
Nagaland,Peren,2025-02,53,29
Nagaland,Peren,2025-03,40,30
Nagaland,Peren,2025-04,29,22
Nagaland,Peren,2025-05,30,21
Nagaland,Peren,2025-06,15,23
Nagaland,Peren,2025-07,12,7
Nagaland,Peren,2025-08,37,27
Nagaland,Peren,2025-09,16,16
Nagaland,Peren,2025-10,16,24
Nagaland,Peren,2025-11,36,35
Nagaland,Peren,2025-12,15,46
Nagaland,Phek,2025-01,761,5556
Nagaland,Phek,2025-02,25,48
Nagaland,Phek,2025-03,22,62
Nagaland,Phek,2025-04,24,59
Nagaland,Phek,2025-05,22,69
Nagaland,Phek,2025-06,31,83
Nagaland,Phek,2025-07,10,27
Nagaland,Phek,2025-08,24,101
Nagaland,Phek,2025-09,30,72
Nagaland,Phek,2025-10,19,44
Nagaland,Phek,2025-11,30,72
Nagaland,Phek,2025-12,42,92
Nagaland,Shamator,2025-01,18,52
Nagaland,Shamator,2025-02,0,1
Nagaland,Shamator,2025-03,0,8
Nagaland,Shamator,2025-04,1,3
Nagaland,Shamator,2025-05,0,3
Nagaland,Shamator,2025-06,1,3
Nagaland,Shamator,2025-07,0,1
Nagaland,Shamator,2025-08,0,4
Nagaland,Shamator,2025-09,0,6
Nagaland,Shamator,2025-10,0,6
Nagaland,Shamator,2025-11,1,0
Nagaland,Shamator,2025-12,5,1
Nagaland,Tseminyu,2025-01,32,102
Nagaland,Tseminyu,2025-03,1,3
Nagaland,Tseminyu,2025-04,2,0
Nagaland,Tseminyu,2025-05,1,2
Nagaland,Tseminyu,2025-06,1,0
Nagaland,Tseminyu,2025-08,2,1
Nagaland,Tseminyu,2025-09,0,1
Nagaland,Tseminyu,2025-11,0,1
Nagaland,Tseminyu,2025-12,1,2
Nagaland,Tuensang,2025-01,1419,5038
Nagaland,Tuensang,2025-02,26,49
Nagaland,Tuensang,2025-03,49,68
Nagaland,Tuensang,2025-04,26,61
Nagaland,Tuensang,2025-05,42,65
Nagaland,Tuensang,2025-06,40,72
Nagaland,Tuensang,2025-07,31,58
Nagaland,Tuensang,2025-08,49,134
Nagaland,Tuensang,2025-09,29,151
Nagaland,Tuensang,2025-10,40,104
Nagaland,Tuensang,2025-11,40,72
Nagaland,Tuensang,2025-12,29,117
Nagaland,Wokha,2025-01,1146,3964
Nagaland,Wokha,2025-02,29,41
Nagaland,Wokha,2025-03,45,44
Nagaland,Wokha,2025-04,21,35
Nagaland,Wokha,2025-05,21,38
Nagaland,Wokha,2025-06,21,22
Nagaland,Wokha,2025-07,4,26
Nagaland,Wokha,2025-08,25,62
Nagaland,Wokha,2025-09,52,54
Nagaland,Wokha,2025-10,18,51
Nagaland,Wokha,2025-11,31,47
Nagaland,Wokha,2025-12,25,54
Nagaland,Zunheboto,2025-01,687,4889
Nagaland,Zunheboto,2025-02,18,55
Nagaland,Zunheboto,2025-03,28,93
Nagaland,Zunheboto,2025-04,25,77
Nagaland,Zunheboto,2025-05,23,40
Nagaland,Zunheboto,2025-06,46,62
Nagaland,Zunheboto,2025-07,6,40
Nagaland,Zunheboto,2025-08,40,86
Nagaland,Zunheboto,2025-09,40,53
Nagaland,Zunheboto,2025-10,33,63
Nagaland,Zunheboto,2025-11,18,72
Nagaland,Zunheboto,2025-12,34,82
Odisha,Angul,2025-01,17730,21772
Odisha,Angul,2025-02,547,350
Odisha,Angul,2025-03,573,470
Odisha,Angul,2025-04,326,294
Odisha,Angul,2025-05,444,365
Odisha,Angul,2025-06,462,337
Odisha,Angul,2025-07,254,197
Odisha,Angul,2025-08,731,543
Odisha,Angul,2025-09,446,387
Odisha,Angul,2025-10,589,450
Odisha,Angul,2025-11,468,418
Odisha,Angul,2025-12,661,470
Odisha,Anugal,2025-01,0,1
Odisha,Anugul,2025-01,185,541
Odisha,Anugul,2025-02,7,23
Odisha,Anugul,2025-03,13,49
Odisha,Anugul,2025-04,3,27
Odisha,Anugul,2025-05,8,24
Odisha,Anugul,2025-06,11,22
Odisha,Anugul,2025-07,4,17
Odisha,Anugul,2025-08,22,43
Odisha,Anugul,2025-09,9,30
Odisha,Anugul,2025-10,14,52
Odisha,Anugul,2025-11,8,32
Odisha,Anugul,2025-12,22,53
Odisha,Balangir,2025-01,28061,30158
Odisha,Balangir,2025-02,699,482
Odisha,Balangir,2025-03,667,515
Odisha,Balangir,2025-04,633,484
Odisha,Balangir,2025-05,591,459
Odisha,Balangir,2025-06,624,471
Odisha,Balangir,2025-07,581,240
Odisha,Balangir,2025-08,954,633
Odisha,Balangir,2025-09,504,415
Odisha,Balangir,2025-10,743,551
Odisha,Balangir,2025-11,664,501
Odisha,Balangir,2025-12,930,543
Odisha,Baleshwar,2025-01,2964,8905
Odisha,Baleshwar,2025-02,126,254
Odisha,Baleshwar,2025-03,106,257
Odisha,Baleshwar,2025-04,91,280
Odisha,Baleshwar,2025-05,64,242
Odisha,Baleshwar,2025-06,100,238
Odisha,Baleshwar,2025-07,60,160
Odisha,Baleshwar,2025-08,136,328
Odisha,Baleshwar,2025-09,91,224
Odisha,Baleshwar,2025-10,74,251
Odisha,Baleshwar,2025-11,85,259
Odisha,Baleshwar,2025-12,116,256
Odisha,Baleswar,2025-01,30815,31359
Odisha,Baleswar,2025-02,1250,518
Odisha,Baleswar,2025-03,1131,476
Odisha,Baleswar,2025-04,1089,552
Odisha,Baleswar,2025-05,762,472
Odisha,Baleswar,2025-06,1008,529
Odisha,Baleswar,2025-07,865,284
Odisha,Baleswar,2025-08,1445,647
Odisha,Baleswar,2025-09,864,444
Odisha,Baleswar,2025-10,1124,543
Odisha,Baleswar,2025-11,1021,534
Odisha,Baleswar,2025-12,1284,553
Odisha,Bargarh,2025-01,22257,26811
Odisha,Bargarh,2025-02,756,451
Odisha,Bargarh,2025-03,874,477
Odisha,Bargarh,2025-04,583,408
Odisha,Bargarh,2025-05,408,333
Odisha,Bargarh,2025-06,719,442
Odisha,Bargarh,2025-07,517,215
Odisha,Bargarh,2025-08,1077,655
Odisha,Bargarh,2025-09,590,440
Odisha,Bargarh,2025-10,762,529
Odisha,Bargarh,2025-11,727,465
Odisha,Bargarh,2025-12,902,654
Odisha,Baudh,2025-01,400,2646
Odisha,Baudh,2025-02,16,54
Odisha,Baudh,2025-03,25,64
Odisha,Baudh,2025-04,18,54
Odisha,Baudh,2025-05,12,27
Odisha,Baudh,2025-06,16,31
Odisha,Baudh,2025-07,11,18
Odisha,Baudh,2025-08,25,61
Odisha,Baudh,2025-09,15,55
Odisha,Baudh,2025-10,33,51
Odisha,Baudh,2025-11,23,42
Odisha,Baudh,2025-12,48,51
Odisha,Bhadrak,2025-01,30870,28680
Odisha,Bhadrak,2025-02,960,475
Odisha,Bhadrak,2025-03,784,455
Odisha,Bhadrak,2025-04,916,626
Odisha,Bhadrak,2025-05,643,403
Odisha,Bhadrak,2025-06,747,527
Odisha,Bhadrak,2025-07,535,252
Odisha,Bhadrak,2025-08,1127,598
Odisha,Bhadrak,2025-09,744,421
Odisha,Bhadrak,2025-10,867,469
Odisha,Bhadrak,2025-11,816,488
Odisha,Bhadrak,2025-12,1006,534
Odisha,Boudh,2025-01,5857,8218
Odisha,Boudh,2025-02,218,128
Odisha,Boudh,2025-03,217,168
Odisha,Boudh,2025-04,202,132
Odisha,Boudh,2025-05,159,100
Odisha,Boudh,2025-06,233,141
Odisha,Boudh,2025-07,141,68
Odisha,Boudh,2025-08,388,198
Odisha,Boudh,2025-09,155,83
Odisha,Boudh,2025-10,310,164
Odisha,Boudh,2025-11,228,107
Odisha,Boudh,2025-12,318,179
Odisha,Cuttack,2025-01,40151,49754
Odisha,Cuttack,2025-02,1096,722
Odisha,Cuttack,2025-03,911,757
Odisha,Cuttack,2025-04,1032,862
Odisha,Cuttack,2025-05,733,610
Odisha,Cuttack,2025-06,875,833
Odisha,Cuttack,2025-07,668,394
Odisha,Cuttack,2025-08,1336,931
Odisha,Cuttack,2025-09,812,703
Odisha,Cuttack,2025-10,1122,815
Odisha,Cuttack,2025-11,918,711
Odisha,Cuttack,2025-12,1286,905
Odisha,Debagarh,2025-01,4442,5500
Odisha,Debagarh,2025-02,169,69
Odisha,Debagarh,2025-03,149,95
Odisha,Debagarh,2025-04,174,88
Odisha,Debagarh,2025-05,111,75
Odisha,Debagarh,2025-06,161,81
Odisha,Debagarh,2025-07,109,29
Odisha,Debagarh,2025-08,235,116
Odisha,Debagarh,2025-09,154,74
Odisha,Debagarh,2025-10,177,122
Odisha,Debagarh,2025-11,147,92
Odisha,Debagarh,2025-12,162,118
Odisha,Dhenkanal,2025-01,21597,28516
Odisha,Dhenkanal,2025-02,610,280
Odisha,Dhenkanal,2025-03,551,430
Odisha,Dhenkanal,2025-04,447,348
Odisha,Dhenkanal,2025-05,352,259
Odisha,Dhenkanal,2025-06,577,437
Odisha,Dhenkanal,2025-07,323,210
Odisha,Dhenkanal,2025-08,749,540
Odisha,Dhenkanal,2025-09,422,385
Odisha,Dhenkanal,2025-10,618,418
Odisha,Dhenkanal,2025-11,595,445
Odisha,Dhenkanal,2025-12,716,520
Odisha,Gajapati,2025-01,16951,21438
Odisha,Gajapati,2025-02,527,269
Odisha,Gajapati,2025-03,566,350
Odisha,Gajapati,2025-04,558,310
Odisha,Gajapati,2025-05,375,261
Odisha,Gajapati,2025-06,331,247
Odisha,Gajapati,2025-07,365,176
Odisha,Gajapati,2025-08,560,355
Odisha,Gajapati,2025-09,350,215
Odisha,Gajapati,2025-10,565,303
Odisha,Gajapati,2025-11,474,357
Odisha,Gajapati,2025-12,648,353
Odisha,Ganjam,2025-01,55266,61654
Odisha,Ganjam,2025-02,1826,1076
Odisha,Ganjam,2025-03,1350,949
Odisha,Ganjam,2025-04,1506,1186
Odisha,Ganjam,2025-05,1357,929
Odisha,Ganjam,2025-06,1378,959
Odisha,Ganjam,2025-07,855,573
Odisha,Ganjam,2025-08,1802,1253
Odisha,Ganjam,2025-09,1183,825
Odisha,Ganjam,2025-10,1657,1117
Odisha,Ganjam,2025-11,1375,994
Odisha,Ganjam,2025-12,2173,1240
Odisha,Jagatsinghapur,2025-01,12240,15284
Odisha,Jagatsinghapur,2025-02,642,214
Odisha,Jagatsinghapur,2025-03,573,275
Odisha,Jagatsinghapur,2025-04,450,262
Odisha,Jagatsinghapur,2025-05,367,188
Odisha,Jagatsinghapur,2025-06,516,261
Odisha,Jagatsinghapur,2025-07,411,134
Odisha,Jagatsinghapur,2025-08,744,329
Odisha,Jagatsinghapur,2025-09,329,241
Odisha,Jagatsinghapur,2025-10,502,288
Odisha,Jagatsinghapur,2025-11,437,213
Odisha,Jagatsinghapur,2025-12,577,294
Odisha,Jagatsinghpur,2025-01,1086,4302
Odisha,Jagatsinghpur,2025-02,105,156
Odisha,Jagatsinghpur,2025-03,77,183
Odisha,Jagatsinghpur,2025-04,48,191
Odisha,Jagatsinghpur,2025-05,49,173
Odisha,Jagatsinghpur,2025-06,64,177
Odisha,Jagatsinghpur,2025-07,35,91
Odisha,Jagatsinghpur,2025-08,95,226
Odisha,Jagatsinghpur,2025-09,33,176
Odisha,Jagatsinghpur,2025-10,79,236
Odisha,Jagatsinghpur,2025-11,71,183
Odisha,Jagatsinghpur,2025-12,59,189
Odisha,Jajapur,2025-01,17923,20984
Odisha,Jajapur,2025-02,374,337
Odisha,Jajapur,2025-03,306,351
Odisha,Jajapur,2025-04,382,443
Odisha,Jajapur,2025-05,404,417
Odisha,Jajapur,2025-06,376,444
Odisha,Jajapur,2025-07,256,238
Odisha,Jajapur,2025-08,508,546
Odisha,Jajapur,2025-09,328,351
Odisha,Jajapur,2025-10,392,389
Odisha,Jajapur,2025-11,385,366
Odisha,Jajapur,2025-12,482,461
Odisha,Jajpur,2025-01,13001,12223
Odisha,Jajpur,2025-02,438,137
Odisha,Jajpur,2025-03,281,121
Odisha,Jajpur,2025-04,373,162
Odisha,Jajpur,2025-05,375,158
Odisha,Jajpur,2025-06,330,169
Odisha,Jajpur,2025-07,140,65
Odisha,Jajpur,2025-08,437,234
Odisha,Jajpur,2025-09,304,129
Odisha,Jajpur,2025-10,259,145
Odisha,Jajpur,2025-11,347,181
Odisha,Jajpur,2025-12,358,193
Odisha,Jharsuguda,2025-01,6866,8148
Odisha,Jharsuguda,2025-02,315,133
Odisha,Jharsuguda,2025-03,292,183
Odisha,Jharsuguda,2025-04,186,114
Odisha,Jharsuguda,2025-05,224,175
Odisha,Jharsuguda,2025-06,210,143
Odisha,Jharsuguda,2025-07,164,114
Odisha,Jharsuguda,2025-08,323,211
Odisha,Jharsuguda,2025-09,178,164
Odisha,Jharsuguda,2025-10,281,205
Odisha,Jharsuguda,2025-11,206,152
Odisha,Jharsuguda,2025-12,375,248
Odisha,Kalahandi,2025-01,26211,37421
Odisha,Kalahandi,2025-02,718,414
Odisha,Kalahandi,2025-03,767,654
Odisha,Kalahandi,2025-04,603,561
Odisha,Kalahandi,2025-05,488,503
Odisha,Kalahandi,2025-06,630,451
Odisha,Kalahandi,2025-07,291,286
Odisha,Kalahandi,2025-08,824,752
Odisha,Kalahandi,2025-09,540,521
Odisha,Kalahandi,2025-10,801,682
Odisha,Kalahandi,2025-11,638,488
Odisha,Kalahandi,2025-12,843,703
Odisha,Kandhamal,2025-01,16683,22472
Odisha,Kandhamal,2025-02,604,333
Odisha,Kandhamal,2025-03,409,378
Odisha,Kandhamal,2025-04,332,358
Odisha,Kandhamal,2025-05,269,200
Odisha,Kandhamal,2025-06,425,293
Odisha,Kandhamal,2025-07,324,166
Odisha,Kandhamal,2025-08,532,422
Odisha,Kandhamal,2025-09,435,295
Odisha,Kandhamal,2025-10,626,420
Odisha,Kandhamal,2025-11,478,298
Odisha,Kandhamal,2025-12,700,461
Odisha,Kendrapara,2025-01,21185,27197
Odisha,Kendrapara,2025-02,678,413
Odisha,Kendrapara,2025-03,708,493
Odisha,Kendrapara,2025-04,551,414
Odisha,Kendrapara,2025-05,551,393
Odisha,Kendrapara,2025-06,645,452
Odisha,Kendrapara,2025-07,435,217
Odisha,Kendrapara,2025-08,871,608
Odisha,Kendrapara,2025-09,556,430
Odisha,Kendrapara,2025-10,923,525
Odisha,Kendrapara,2025-11,731,454
Odisha,Kendrapara,2025-12,950,529
Odisha,Kendujhar,2025-01,28884,39133
Odisha,Kendujhar,2025-02,651,500
Odisha,Kendujhar,2025-03,685,609
Odisha,Kendujhar,2025-04,608,611
Odisha,Kendujhar,2025-05,578,562
Odisha,Kendujhar,2025-06,688,720
Odisha,Kendujhar,2025-07,434,297
Odisha,Kendujhar,2025-08,808,799
Odisha,Kendujhar,2025-09,540,539
Odisha,Kendujhar,2025-10,828,693
Odisha,Kendujhar,2025-11,683,616
Odisha,Kendujhar,2025-12,791,785
Odisha,Khorda,2025-01,28307,33340
Odisha,Khorda,2025-02,885,409
Odisha,Khorda,2025-03,602,436
Odisha,Khorda,2025-04,672,415
Odisha,Khorda,2025-05,608,415
Odisha,Khorda,2025-06,724,492
Odisha,Khorda,2025-07,483,287
Odisha,Khorda,2025-08,862,552
Odisha,Khorda,2025-09,577,444
Odisha,Khorda,2025-10,860,545
Odisha,Khorda,2025-11,800,526
Odisha,Khorda,2025-12,1092,622
Odisha,Khordha,2025-01,709,3095
Odisha,Khordha,2025-02,51,152
Odisha,Khordha,2025-03,38,149
Odisha,Khordha,2025-04,28,178
Odisha,Khordha,2025-05,29,141
Odisha,Khordha,2025-06,35,179
Odisha,Khordha,2025-07,31,88
Odisha,Khordha,2025-08,48,181
Odisha,Khordha,2025-09,42,146
Odisha,Khordha,2025-10,44,180
Odisha,Khordha,2025-11,39,170
Odisha,Khordha,2025-12,63,239
Odisha,Koraput,2025-01,31406,40360
Odisha,Koraput,2025-02,771,713
Odisha,Koraput,2025-03,589,761
Odisha,Koraput,2025-04,583,707
Odisha,Koraput,2025-05,425,569
Odisha,Koraput,2025-06,505,624
Odisha,Koraput,2025-07,358,295
Odisha,Koraput,2025-08,860,809
Odisha,Koraput,2025-09,532,631
Odisha,Koraput,2025-10,739,718
Odisha,Koraput,2025-11,535,528
Odisha,Koraput,2025-12,766,838
Odisha,Malkangiri,2025-01,18260,14812
Odisha,Malkangiri,2025-02,543,312
Odisha,Malkangiri,2025-03,345,281
Odisha,Malkangiri,2025-04,317,209
Odisha,Malkangiri,2025-05,259,210
Odisha,Malkangiri,2025-06,223,171
Odisha,Malkangiri,2025-07,212,158
Odisha,Malkangiri,2025-08,384,286
Odisha,Malkangiri,2025-09,132,117
Odisha,Malkangiri,2025-10,215,144
Odisha,Malkangiri,2025-11,273,162
Odisha,Malkangiri,2025-12,342,221
Odisha,Mayurbhanj,2025-01,46854,56950
Odisha,Mayurbhanj,2025-02,1505,834
Odisha,Mayurbhanj,2025-03,1505,978
Odisha,Mayurbhanj,2025-04,1030,866
Odisha,Mayurbhanj,2025-05,845,707
Odisha,Mayurbhanj,2025-06,1007,866
Odisha,Mayurbhanj,2025-07,975,508
Odisha,Mayurbhanj,2025-08,1538,1242
Odisha,Mayurbhanj,2025-09,849,762
Odisha,Mayurbhanj,2025-10,1397,967
Odisha,Mayurbhanj,2025-11,1000,829
Odisha,Mayurbhanj,2025-12,1469,1049
Odisha,Nabarangapur,2025-01,30694,33681
Odisha,Nabarangapur,2025-02,645,494
Odisha,Nabarangapur,2025-03,635,545
Odisha,Nabarangapur,2025-04,503,546
Odisha,Nabarangapur,2025-05,371,355
Odisha,Nabarangapur,2025-06,471,370
Odisha,Nabarangapur,2025-07,372,174
Odisha,Nabarangapur,2025-08,712,627
Odisha,Nabarangapur,2025-09,441,449
Odisha,Nabarangapur,2025-10,676,553
Odisha,Nabarangapur,2025-11,474,423
Odisha,Nabarangapur,2025-12,715,585
Odisha,Nayagarh,2025-01,17928,22385
Odisha,Nayagarh,2025-02,653,358
Odisha,Nayagarh,2025-03,660,403
Odisha,Nayagarh,2025-04,522,363
Odisha,Nayagarh,2025-05,389,290
Odisha,Nayagarh,2025-06,407,301
Odisha,Nayagarh,2025-07,276,131
Odisha,Nayagarh,2025-08,573,427
Odisha,Nayagarh,2025-09,349,283
Odisha,Nayagarh,2025-10,549,396
Odisha,Nayagarh,2025-11,487,326
Odisha,Nayagarh,2025-12,567,372
Odisha,Nuapada,2025-01,12596,16840
Odisha,Nuapada,2025-02,538,273
Odisha,Nuapada,2025-03,596,336
Odisha,Nuapada,2025-04,467,249
Odisha,Nuapada,2025-05,435,283
Odisha,Nuapada,2025-06,410,274
Odisha,Nuapada,2025-07,234,111
Odisha,Nuapada,2025-08,577,332
Odisha,Nuapada,2025-09,355,238
Odisha,Nuapada,2025-10,401,271
Odisha,Nuapada,2025-11,362,291
Odisha,Nuapada,2025-12,417,307
Odisha,Puri,2025-01,19277,24255
Odisha,Puri,2025-02,795,389
Odisha,Puri,2025-03,632,443
Odisha,Puri,2025-04,694,515
Odisha,Puri,2025-05,545,319
Odisha,Puri,2025-06,593,423
Odisha,Puri,2025-07,441,247
Odisha,Puri,2025-08,727,548
Odisha,Puri,2025-09,411,342
Odisha,Puri,2025-10,809,524
Odisha,Puri,2025-11,694,488
Odisha,Puri,2025-12,996,637
Odisha,Rayagada,2025-01,18653,20650
Odisha,Rayagada,2025-02,506,338
Odisha,Rayagada,2025-03,402,414
Odisha,Rayagada,2025-04,488,440
Odisha,Rayagada,2025-05,342,276
Odisha,Rayagada,2025-06,413,322
Odisha,Rayagada,2025-07,305,177
Odisha,Rayagada,2025-08,532,520
